구분,Jan.,Feb.,Mar.,Apr.,May,Jun.,Jul.,Aug.,Sep.,Oct.,Nov.,Dec.,Total,sales_type,age,year
BMW - Active Tourer,6,0,0,2,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
BMW - M235 xDrive Gran Coupe,0,1,2,0,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
BMW - M340,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - M340 xDrive Touring,0,3,1,0,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
BMW - X1 1.8d,0,0,1,1,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
BMW - X1 2.0,8,4,2,5,0,0,0,0,0,0,0,0,19,개인-여자,60~69,2021
BMW - X2 1.8d,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
BMW - X2 2.0,0,1,3,0,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
BMW - X3 2.0,1,2,1,5,0,0,0,0,0,0,0,0,9,개인-여자,60~69,2021
BMW - X3 3.0e,0,0,1,3,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
BMW - X3 M,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - X4 2.0,2,1,2,3,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
BMW - X4 2.0d,1,0,1,1,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
BMW - X5 3.0d,0,0,2,1,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
BMW - X5 4.0,2,4,1,1,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
BMW - X5 4.5e,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - X6 3.0d,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - X6 4.0,1,2,1,2,0,0,0,0,0,0,0,0,6,개인-여자,60~69,2021
BMW - X6 M50,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - X7 4.0,2,3,2,1,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
BMW - X7 4.0d,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - X7 M50,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
BMW - Z4 2.0,0,2,0,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
BMW - i3,0,0,1,1,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Bentley - Flying Spur V8,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Cadillac - CT5,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Cadillac - Escalade,1,0,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Chevrolet - Bolt EV,0,1,7,4,0,0,0,0,0,0,0,0,12,개인-여자,60~69,2021
Chevrolet - Colorado,17,6,7,5,0,0,0,0,0,0,0,0,35,개인-여자,60~69,2021
Chevrolet - Equinox,5,4,0,0,0,0,0,0,0,0,0,0,9,개인-여자,60~69,2021
Chevrolet - Traverse,4,3,3,4,0,0,0,0,0,0,0,0,14,개인-여자,60~69,2021
Chrysler - Jeep Cherokee 2.4,0,2,4,2,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
Chrysler - Jeep Gladiator,1,0,1,1,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Chrysler - Jeep Grand Cherokee 3.6,0,0,4,3,0,0,0,0,0,0,0,0,7,개인-여자,60~69,2021
Chrysler - Jeep Renegade 2.4,5,1,4,7,0,0,0,0,0,0,0,0,17,개인-여자,60~69,2021
Chrysler - Jeep Wrangler Rubicon 2.0,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Chrysler - Jeep Wrangler Rubicon Unlimited 2.0,2,0,7,2,0,0,0,0,0,0,0,0,11,개인-여자,60~69,2021
Chrysler - Jeep Wrangler Sahara Unlimited 2.0,0,0,2,2,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Citroen - C4 Cactus 1.5 BLUe-HDi,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Ford - Explorer 2.3,5,3,5,4,0,0,0,0,0,0,0,0,17,개인-여자,60~69,2021
Ford - Explorer 3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Ford - Explorer 3.0 PHEV,1,1,0,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Ford - Mustang Coupe,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Ford - Ranger Raptor,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Honda - Accord 1.5T,1,0,2,1,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Honda - Accord Hybrid,1,6,1,2,0,0,0,0,0,0,0,0,10,개인-여자,60~69,2021
Honda - CR-V,5,0,1,1,0,0,0,0,0,0,0,0,7,개인-여자,60~69,2021
Honda - CR-V Hybrid,0,2,3,0,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
Jaguar - F-PACE 20d,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Jaguar - XF 20d,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Lamborghini - Urus,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Land Rover - Defender 110 D240,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Land Rover - Discovery Sport D150,2,0,2,0,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Land Rover - Discovery Sport P250,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Land Rover - Range Rover Evoque P250,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Land Rover - Range Rover Sport 3.0 SDV6,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Land Rover - Range Rover Velar D240,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Land Rover - Range Rover Velar P380,1,0,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Lexus - CT200h,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Lexus - ES300h,7,20,18,17,0,0,0,0,0,0,0,0,62,개인-여자,60~69,2021
Lexus - LS500h,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Lexus - NX300h,4,3,2,3,0,0,0,0,0,0,0,0,12,개인-여자,60~69,2021
Lexus - RX450h,2,4,2,2,0,0,0,0,0,0,0,0,10,개인-여자,60~69,2021
Lexus - RX450hL,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Lexus - UX250h,3,6,7,6,0,0,0,0,0,0,0,0,22,개인-여자,60~69,2021
Lincoln - Aviator 3.0,2,4,0,2,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
Lincoln - Aviator 3.0 PHEV,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Lincoln - Corsair 2.0,4,0,2,1,0,0,0,0,0,0,0,0,7,개인-여자,60~69,2021
Lincoln - Nautilus 2.7,2,0,0,2,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
MINI - MINI Cooper,1,1,2,1,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
MINI - MINI Cooper Clubman,1,5,2,1,0,0,0,0,0,0,0,0,9,개인-여자,60~69,2021
MINI - MINI Cooper Countryman,2,3,4,3,0,0,0,0,0,0,0,0,12,개인-여자,60~69,2021
MINI - MINI Cooper S,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
MINI - MINI Cooper S Clubman,0,1,0,1,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
MINI - MINI Cooper S Countryman ALL4,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
MINI - MINI Cooper S five-door,0,1,4,0,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
MINI - MINI Cooper five-door,0,1,3,8,0,0,0,0,0,0,0,0,12,개인-여자,60~69,2021
MINI - MINI John Cooper Works,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
MINI - MINI John Cooper Works Clubman ALL4,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - A 200 d,4,0,0,0,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Mercedes-Benz - A 220,5,4,1,4,0,0,0,0,0,0,0,0,14,개인-여자,60~69,2021
Mercedes-Benz - A 220 sedan,13,16,11,6,0,0,0,0,0,0,0,0,46,개인-여자,60~69,2021
Mercedes-Benz - A 250 4MATIC,3,0,0,0,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Mercedes-Benz - C 200,4,3,6,8,0,0,0,0,0,0,0,0,21,개인-여자,60~69,2021
Mercedes-Benz - C 200 Cabriolet,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - C 200 Coupe,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - C 220 d 4MATIC,7,2,0,0,0,0,0,0,0,0,0,0,9,개인-여자,60~69,2021
Mercedes-Benz - CLA 250 4MATIC,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - CLS 450 4MATIC,7,6,15,9,0,0,0,0,0,0,0,0,37,개인-여자,60~69,2021
Mercedes-Benz - E 220 d 4MATIC,5,0,0,0,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
Mercedes-Benz - E 250,36,27,49,41,0,0,0,0,0,0,0,0,153,개인-여자,60~69,2021
Mercedes-Benz - E 300,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - E 300 e 4MATIC,10,9,7,17,0,0,0,0,0,0,0,0,43,개인-여자,60~69,2021
Mercedes-Benz - E 350 4MATIC,25,17,20,32,0,0,0,0,0,0,0,0,94,개인-여자,60~69,2021
Mercedes-Benz - E 450 4MATIC,0,5,24,20,0,0,0,0,0,0,0,0,49,개인-여자,60~69,2021
Mercedes-Benz - E 450 4MATIC Cabriolet,0,0,1,2,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Mercedes-Benz - E 450 4MATIC Coupe,0,1,1,2,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Mercedes-Benz - EQC 400 4MATIC,0,0,1,1,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - G 400 d,0,0,0,2,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - GLA 220,0,3,3,2,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
Mercedes-Benz - GLA 250 4MATIC,6,5,2,2,0,0,0,0,0,0,0,0,15,개인-여자,60~69,2021
Mercedes-Benz - GLB 200 d,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - GLB 220,0,6,1,0,0,0,0,0,0,0,0,0,7,개인-여자,60~69,2021
Mercedes-Benz - GLB 250 4MATIC,2,9,10,10,0,0,0,0,0,0,0,0,31,개인-여자,60~69,2021
Mercedes-Benz - GLC 220 d 4MATIC,0,0,5,2,0,0,0,0,0,0,0,0,7,개인-여자,60~69,2021
Mercedes-Benz - GLC 220 d 4MATIC Coupe,0,0,4,1,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
Mercedes-Benz - GLC 300 4MATIC,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - GLC 300 4MATIC Coupe,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - GLC 300 e 4MATIC,10,1,6,4,0,0,0,0,0,0,0,0,21,개인-여자,60~69,2021
Mercedes-Benz - GLC 300 e 4MATIC Coupe,4,4,5,4,0,0,0,0,0,0,0,0,17,개인-여자,60~69,2021
Mercedes-Benz - GLE 300 d 4MATIC,0,1,2,3,0,0,0,0,0,0,0,0,6,개인-여자,60~69,2021
Mercedes-Benz - GLE 400 d 4MATIC Coupe,0,11,2,2,0,0,0,0,0,0,0,0,15,개인-여자,60~69,2021
Mercedes-Benz - GLE 450 4MATIC,0,0,0,12,0,0,0,0,0,0,0,0,12,개인-여자,60~69,2021
Mercedes-Benz - GLS 400 d 4MATIC,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG A 45 4MATIC,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG CLS 53 4MATIC +,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG E 53 4MATIC + Coupe,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG G 63,1,1,0,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG GLB 35 4MATIC,0,1,2,4,0,0,0,0,0,0,0,0,7,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG GLE 53 4MATIC +,0,0,0,2,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG GLE 53 4MATIC + Coupe,0,0,0,3,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG GT 63 S 4MATIC,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Mercedes-Benz - Mercedes-AMG S 63 4MATIC + Coupe,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - S 350 d 4MATIC,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Mercedes-Benz - S 400 d 4MATIC,0,0,0,9,0,0,0,0,0,0,0,0,9,개인-여자,60~69,2021
Mercedes-Benz - S 580 4MATIC,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Peugeot - 2008 1.5 BLUe-HDi,0,1,2,1,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Peugeot - 3008 1.5 BLUe-HDi,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Peugeot - 308 1.5 BLUe-HDi,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Peugeot - 5008 GT 2.0 BLUe-HDi,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Peugeot - e-208 Electric,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - 718 Boxster GTS 4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - 911 Carrera 4 Cabriolet,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - 911 Turbo S Cabriolet,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - Cayenne,3,5,2,1,0,0,0,0,0,0,0,0,11,개인-여자,60~69,2021
Porsche - Cayenne Coupe,3,3,5,0,0,0,0,0,0,0,0,0,11,개인-여자,60~69,2021
Porsche - Cayenne E-Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - Cayenne E-Hybrid Coupe,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - Macan,0,1,2,0,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Porsche - Macan GTS,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - Panamera 4,0,0,1,1,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Porsche - Panamera 4 Executive,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Porsche - Taycan 4S,0,2,2,1,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
Toyota - Avalon Hybrid,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Toyota - Camry,3,0,0,0,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Toyota - Camry Hybrid,9,5,15,5,0,0,0,0,0,0,0,0,34,개인-여자,60~69,2021
Toyota - Prius,1,0,3,1,0,0,0,0,0,0,0,0,5,개인-여자,60~69,2021
Toyota - Prius C,1,0,2,0,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Toyota - RAV4,1,0,1,0,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Toyota - RAV4-HV,5,3,4,1,0,0,0,0,0,0,0,0,13,개인-여자,60~69,2021
Toyota - Sienna Hybrid,0,0,0,2,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Volkswagen - Arteon 2.0 TDI,4,3,4,3,0,0,0,0,0,0,0,0,14,개인-여자,60~69,2021
Volkswagen - Arteon 2.0 TDI 4Motion,1,2,0,0,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Volkswagen - Jetta 1.4 TSI,1,25,15,4,0,0,0,0,0,0,0,0,45,개인-여자,60~69,2021
Volkswagen - Passat GT 2.0 TDI,2,5,4,5,0,0,0,0,0,0,0,0,16,개인-여자,60~69,2021
Volkswagen - Passat GT 2.0 TDI 4Motion,0,1,1,1,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Volkswagen - T-Roc 2.0 TDI,0,5,5,3,0,0,0,0,0,0,0,0,13,개인-여자,60~69,2021
Volkswagen - Tiguan Allspace 2.0 TDI,3,6,9,10,0,0,0,0,0,0,0,0,28,개인-여자,60~69,2021
Volkswagen - Touareg 3.0 TDI,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Volkswagen - Touareg 4.0 TDI,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Volvo - S60 B5,5,4,7,2,0,0,0,0,0,0,0,0,18,개인-여자,60~69,2021
Volvo - S90 B5,2,9,5,2,0,0,0,0,0,0,0,0,18,개인-여자,60~69,2021
Volvo - S90 T8 AWD,0,0,1,2,0,0,0,0,0,0,0,0,3,개인-여자,60~69,2021
Volvo - V60CC B5 AWD,1,3,3,1,0,0,0,0,0,0,0,0,8,개인-여자,60~69,2021
Volvo - V90CC B5 AWD,3,0,0,1,0,0,0,0,0,0,0,0,4,개인-여자,60~69,2021
Volvo - XC40 B4 AWD,5,2,3,7,0,0,0,0,0,0,0,0,17,개인-여자,60~69,2021
Volvo - XC60 B5 AWD,0,0,0,2,0,0,0,0,0,0,0,0,2,개인-여자,60~69,2021
Volvo - XC60 B6 AWD,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,60~69,2021
Volvo - XC60 T8 AWD,3,6,2,1,0,0,0,0,0,0,0,0,12,개인-여자,60~69,2021
Volvo - XC90 T8 AWD,5,3,1,1,0,0,0,0,0,0,0,0,10,개인-여자,60~69,2021
Audi - A4 40 TDI quattro,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - A4 40 TFSI,1,0,1,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Audi - A6 40 TDI,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - A6 40 TDI quattro,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - A6 45 TDI quattro,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - A6 45 TFSI,0,0,0,2,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Audi - A6 45 TFSI quattro,1,1,2,2,0,0,0,0,0,0,0,0,6,개인-여자,70~,2021
Audi - A7 45 TDI quattro,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - A7 55 TFSI quattro,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - A8 L 60 TFSI quattro,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - Q5 50 TDI quattro,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Audi - Q8 50 TDI quattro,1,0,0,1,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Audi - Q8 55 TFSI quattro,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - 118d Urban,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
BMW - 320,1,1,1,1,0,0,0,0,0,0,0,0,4,개인-여자,70~,2021
BMW - 320 Touring,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - 520,2,2,0,0,0,0,0,0,0,0,0,0,4,개인-여자,70~,2021
BMW - 530,0,2,1,0,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
BMW - 530e,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - 620d xDrive Gran Turismo,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - 745Le,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - Active Tourer,1,0,2,0,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
BMW - X1 2.0,0,1,1,1,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
BMW - X2 2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - X3 3.0e,0,0,0,2,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
BMW - X5 4.0,1,1,1,0,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
BMW - X5 M,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - X6 3.0d,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
BMW - X7 4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Chevrolet - Bolt EV,0,0,1,1,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Chevrolet - Colorado,1,1,1,1,0,0,0,0,0,0,0,0,4,개인-여자,70~,2021
Chevrolet - Equinox,0,2,0,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Chevrolet - Traverse,1,0,1,1,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
Chrysler - Jeep Cherokee 2.4,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Chrysler - Jeep Grand Cherokee 3.6,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Chrysler - Jeep Renegade 2.4,1,0,2,0,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
Chrysler - Jeep Wrangler Rubicon 2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Chrysler - Jeep Wrangler Sahara Unlimited 2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Ford - Expedition,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Ford - Explorer 2.3,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Ford - Explorer 3.0 PHEV,1,0,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Honda - Accord Hybrid,0,0,2,1,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
Honda - CR-V,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Honda - CR-V Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Jaguar - I-PACE EV400,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Lamborghini - Urus,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Lexus - ES300h,3,3,5,1,0,0,0,0,0,0,0,0,12,개인-여자,70~,2021
Lexus - LS500,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Lexus - NX300h,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Lexus - RX450h,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Lexus - UX250h,0,2,1,2,0,0,0,0,0,0,0,0,5,개인-여자,70~,2021
Lincoln - Aviator 3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Lincoln - Nautilus 2.7,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
MINI - MINI Cooper Clubman,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
MINI - MINI Cooper Countryman,0,0,1,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
MINI - MINI Cooper S Countryman ALL4,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
MINI - MINI Cooper S five-door,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
MINI - MINI Cooper five-door,0,1,0,1,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
MINI - MINI John Cooper Works,0,0,2,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
MINI - MINI John Cooper Works Countryman ALL4,0,1,0,0,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Mercedes-Benz - A 200 d,2,0,0,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Mercedes-Benz - A 220,1,3,1,1,0,0,0,0,0,0,0,0,6,개인-여자,70~,2021
Mercedes-Benz - A 220 sedan,3,3,3,2,0,0,0,0,0,0,0,0,11,개인-여자,70~,2021
Mercedes-Benz - C 200,0,1,1,3,0,0,0,0,0,0,0,0,5,개인-여자,70~,2021
Mercedes-Benz - C 200 Coupe,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Mercedes-Benz - C 220 d 4MATIC,2,0,0,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Mercedes-Benz - CLS 450 4MATIC,4,1,2,0,0,0,0,0,0,0,0,0,7,개인-여자,70~,2021
Mercedes-Benz - E 250,5,4,13,7,0,0,0,0,0,0,0,0,29,개인-여자,70~,2021
Mercedes-Benz - E 300 e 4MATIC,2,4,6,2,0,0,0,0,0,0,0,0,14,개인-여자,70~,2021
Mercedes-Benz - E 350 4MATIC,6,4,3,11,0,0,0,0,0,0,0,0,24,개인-여자,70~,2021
Mercedes-Benz - E 450 4MATIC,0,3,5,6,0,0,0,0,0,0,0,0,14,개인-여자,70~,2021
Mercedes-Benz - E 450 4MATIC Coupe,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Mercedes-Benz - EQC 400 4MATIC,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Mercedes-Benz - GLA 220,0,1,1,1,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
Mercedes-Benz - GLA 250 4MATIC,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Mercedes-Benz - GLB 220,0,1,1,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Mercedes-Benz - GLB 250 4MATIC,1,2,2,2,0,0,0,0,0,0,0,0,7,개인-여자,70~,2021
Mercedes-Benz - GLC 220 d 4MATIC Coupe,0,0,0,1,0,0,0,0,0,0,0,0,1,개인-여자,70~,2021
Mercedes-Benz - GLC 300 4MATIC Coupe,0,2,0,0,0,0,0,0,0,0,0,0,2,개인-여자,70~,2021
Mercedes-Benz - GLC 300 e 4MATIC,0,0,3,0,0,0,0,0,0,0,0,0,3,개인-여자,70~,2021
